,host_id,neighbourhood_group,neighbourhood,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,listing_per_host,availability_365,distance,last_review
1843,135272642,Manhattan,East Village,Entire home/apt,165,1,202,8.16,1,217,6373.918339494878,16
1844,85216513,Queens,Sunnyside,Private room,50,2,2,0.11,1,179,6371.131047318188,420
1845,62745867,Manhattan,Chelsea,Entire home/apt,146,7,3,0.21,1,353,6372.682923057106,206
1846,158764663,Brooklyn,Crown Heights,Entire home/apt,275,2,78,4.06,1,325,6379.076537336607,27
1847,10184022,Brooklyn,Williamsburg,Private room,115,2,0,1.3770742181764792,1,54,6373.665831747968,6762
1848,76422506,Brooklyn,Clinton Hill,Private room,60,3,0,1.3770742181764792,1,0,6376.291130188206,6762
1849,2485019,Brooklyn,Bedford-Stuyvesant,Entire home/apt,95,4,0,1.3770742181764792,1,14,6376.544024473484,6762
1850,83490060,Bronx,Throgs Neck,Private room,99,1,1,0.16,1,318,6360.338585397781,184
1851,288031,Manhattan,Midtown,Entire home/apt,250,30,82,0.78,1,0,6369.894499855147,1280
1852,73624239,Brooklyn,East New York,Entire home/apt,120,2,11,1.68,1,62,6376.632862102244,7
1853,4133458,Brooklyn,Bedford-Stuyvesant,Entire home/apt,120,2,0,1.3770742181764792,1,0,6377.462150955341,6762
1854,2184470,Brooklyn,Clinton Hill,Entire home/apt,250,5,2,0.03,1,0,6376.709942105634,918
1855,4077993,Brooklyn,Crown Heights,Private room,80,5,7,0.51,2,2,6378.004236757716,283
1856,150159094,Brooklyn,Bedford-Stuyvesant,Entire home/apt,310,1,77,3.51,1,347,6376.28055844715,7
1857,1216891,Manhattan,Harlem,Private room,85,1,22,2.53,1,232,6362.886425926039,27
1858,5435208,Queens,Flushing,Entire home/apt,160,3,96,1.29,1,298,6367.994801445164,16
1859,20120009,Brooklyn,Bushwick,Private room,38,1,33,1.83,6,1,6375.898630949577,17
1860,100829279,Manhattan,Midtown,Entire home/apt,210,1,108,6.4,3,216,6369.635264131712,18
1861,228224011,Brooklyn,Williamsburg,Entire home/apt,251,1,17,2.91,1,340,6374.3494085451075,12
1862,118697704,Queens,Middle Village,Entire home/apt,250,2,4,0.19,1,364,6372.434716735031,274
1863,127927020,Brooklyn,Crown Heights,Private room,50,1,4,4.0,3,364,6377.849522726279,2
1864,278713,Manhattan,West Village,Entire home/apt,350,3,0,1.3770742181764792,1,0,6373.457746000476,6762
1865,4344588,Brooklyn,Clinton Hill,Entire home/apt,200,2,267,3.37,1,266,6377.3709471872835,19
1866,26521212,Manhattan,Midtown,Entire home/apt,299,2,14,0.36,3,0,6370.5801873167675,66
1867,228231975,Brooklyn,Williamsburg,Entire home/apt,450,1,12,2.79,1,334,6374.095514825433,7
1868,65933105,Manhattan,West Village,Entire home/apt,254,2,4,0.17,1,0,6373.534396284804,589
1869,93148942,Brooklyn,Bushwick,Private room,85,1,19,0.72,2,0,6375.211856286836,676
1870,55724558,Queens,Long Island City,Private room,55,4,2,0.65,5,89,6369.041676817721,37
1871,87773,Brooklyn,Bedford-Stuyvesant,Entire home/apt,125,90,162,1.46,2,137,6376.717678813679,10
1872,24047286,Manhattan,Chelsea,Entire home/apt,250,4,1,0.05,1,0,6372.003091128598,634
1873,215944788,Manhattan,Chelsea,Private room,85,3,15,2.13,3,1,6372.1526345934435,113
1874,171213,Manhattan,Financial District,Entire home/apt,250,1,0,1.3770742181764792,1,0,6376.153477381246,6762
1875,14911571,Manhattan,Greenwich Village,Private room,79,1,161,4.43,1,125,6373.999287806372,16
1876,146345538,Brooklyn,Bushwick,Shared room,30,30,5,0.25,5,365,6375.204613661221,277
1877,16098958,Manhattan,West Village,Entire home/apt,550,30,0,1.3770742181764792,96,352,6373.566306498619,6762
1878,10580223,Brooklyn,Flatbush,Private room,91,1,1,0.03,2,250,6380.7557366471865,1007
1879,231017568,Manhattan,Upper East Side,Entire home/apt,100,30,0,1.3770742181764792,1,99,6366.77720755277,6762
1880,17687105,Manhattan,Upper West Side,Private room,80,1,0,1.3770742181764792,1,0,6366.394119309663,6762
1881,71679540,Manhattan,Morningside Heights,Private room,89,1,131,3.62,1,165,6364.974310034222,4
1882,91646104,Queens,Woodside,Entire home/apt,150,3,87,4.59,3,200,6370.0275562126635,7
1883,17465490,Brooklyn,Fort Greene,Entire home/apt,180,31,1,0.02,1,0,6377.7127657159435,1629
1884,4523651,Manhattan,East Village,Entire home/apt,165,2,13,0.35,1,0,6373.660699647137,223
1885,43194941,Queens,Astoria,Private room,80,1,7,0.76,1,85,6367.967055682087,43
1886,4259154,Manhattan,Upper West Side,Entire home/apt,130,1,87,1.42,1,5,6365.526447464314,1
1887,105367031,Brooklyn,Bushwick,Entire home/apt,125,2,2,0.3,5,347,6376.332152619728,187
1888,114589786,Brooklyn,Greenpoint,Private room,75,5,2,1.2,1,0,6373.125514130378,10
1889,35875227,Manhattan,East Village,Private room,100,3,1,0.04,1,0,6373.36065897453,672
1890,5485733,Brooklyn,Williamsburg,Entire home/apt,150,2,19,0.42,1,0,6374.84143118058,632
1891,12243051,Manhattan,Financial District,Entire home/apt,185,29,0,1.3770742181764792,96,31,6376.542507159423,6762
1892,8967,Manhattan,Hell's Kitchen,Private room,79,2,430,3.47,1,220,6369.635014294614,14
1893,255234351,Manhattan,West Village,Private room,299,1,0,1.3770742181764792,4,269,6372.802962006641,6762
1894,2930303,Brooklyn,Bedford-Stuyvesant,Entire home/apt,100,28,2,0.11,1,177,6377.425570898691,518
1895,11542546,Manhattan,Hell's Kitchen,Entire home/apt,275,4,2,0.13,1,0,6370.3637066686815,395
1896,220149091,Brooklyn,Bedford-Stuyvesant,Private room,85,2,11,2.39,4,314,6376.269632225921,29
1897,29387678,Manhattan,East Village,Private room,1700,23,0,1.3770742181764792,1,365,6374.1745266945545,6762
1898,12637520,Brooklyn,Boerum Hill,Entire home/apt,160,7,7,0.15,1,0,6377.7316168982,1029
1899,104170260,Queens,Astoria,Entire home/apt,99,4,1,0.04,1,0,6367.666262475359,729
1900,831185,Brooklyn,Crown Heights,Entire home/apt,305,2,1,1.0,3,179,6378.123763988344,14
1901,25769776,Brooklyn,Prospect-Lefferts Gardens,Entire home/apt,64,2,4,0.21,1,0,6380.4720331287135,540
1902,10550207,Manhattan,Upper West Side,Private room,100,2,0,1.3770742181764792,1,0,6367.978051381279,6762
1903,1583594,Manhattan,Upper West Side,Private room,60,2,19,0.23,1,0,6365.389789580593,1384
1904,260411862,Brooklyn,Cypress Hills,Entire home/apt,500,1,2,2.0,1,363,6375.856529956348,7
1905,190298308,Queens,Forest Hills,Entire home/apt,94,3,9,1.32,1,329,6369.606083475137,8
1906,1887283,Manhattan,Chinatown,Entire home/apt,121,2,8,1.07,1,0,6375.212648909242,14
1907,22994376,Queens,Ditmars Steinway,Private room,49,1,0,1.3770742181764792,1,0,6365.9890417992,6762
1908,263448448,Manhattan,Upper East Side,Private room,85,1,9,7.3,1,29,6369.437016776725,6
1909,6444711,Brooklyn,Fort Greene,Entire home/apt,150,2,7,0.19,1,0,6377.6986792764865,784
1910,267476000,Manhattan,Hell's Kitchen,Private room,100,1,0,1.3770742181764792,1,167,6369.862134425612,6762
1911,68250800,Manhattan,East Harlem,Private room,75,1,20,0.53,2,128,6364.6986925784095,138
1912,137822449,Brooklyn,Williamsburg,Entire home/apt,179,2,13,0.71,1,35,6373.823185153423,6
1913,49121324,Brooklyn,Clinton Hill,Private room,50,7,4,0.11,1,0,6377.5107387400585,1083
1914,10503555,Manhattan,East Village,Private room,55,26,0,1.3770742181764792,1,0,6373.791538763905,6762
1915,2422648,Brooklyn,Prospect Heights,Entire home/apt,175,2,15,0.39,1,4,6378.026710920212,204
1916,3002643,Manhattan,Hell's Kitchen,Entire home/apt,249,3,35,0.42,1,38,6370.084266591042,42
1917,264272029,Brooklyn,East Flatbush,Entire home/apt,399,2,2,2.0,1,161,6382.362347913791,8
1918,444603,Manhattan,Kips Bay,Private room,75,3,2,0.1,1,0,6372.389871042742,551
1919,84146048,Queens,Sunnyside,Entire home/apt,85,1,4,0.11,1,0,6370.8481452668675,1028
1920,230192510,Brooklyn,Fort Greene,Private room,48,30,1,0.48,25,58,6376.643060744904,62
1921,25233493,Brooklyn,Williamsburg,Entire home/apt,200,5,31,1.39,2,291,6374.554766857829,246
1922,3073291,Queens,Astoria,Entire home/apt,175,14,0,1.3770742181764792,1,0,6368.2090219705115,6762
1923,134284480,Manhattan,Hell's Kitchen,Entire home/apt,280,3,92,4.13,1,69,6370.513864008454,11
1924,7055854,Manhattan,Harlem,Private room,1500,5,3,0.14,5,219,6364.502435075484,623
1925,3865502,Brooklyn,Williamsburg,Entire home/apt,120,30,21,0.4,1,219,6374.4573238735375,100
1926,2926404,Brooklyn,Bedford-Stuyvesant,Private room,54,2,19,0.23,1,220,6376.828845557341,1088
1927,42404417,Brooklyn,Williamsburg,Entire home/apt,135,4,54,1.17,1,158,6373.895462270547,16
1928,106837455,Manhattan,Upper West Side,Entire home/apt,136,29,1,0.05,8,0,6367.457605750332,553
1929,11002711,Brooklyn,Midwood,Private room,79,1,6,0.67,1,180,6384.806679022621,43
1930,24092147,Brooklyn,Bushwick,Private room,75,2,1,0.06,1,88,6375.812702248863,463
1931,216411482,Queens,East Elmhurst,Private room,40,2,21,2.27,1,30,6367.318898890931,11
1932,11675390,Brooklyn,Greenpoint,Private room,91,4,106,2.82,1,113,6372.550603222423,35
1933,26947215,Bronx,Clason Point,Shared room,40,1,26,1.82,1,141,6361.278498098464,15
1934,54712,Brooklyn,Greenpoint,Entire home/apt,245,3,0,1.3770742181764792,2,0,6372.102975589745,6762
1935,5853457,Brooklyn,Borough Park,Entire home/apt,149,2,27,1.47,4,308,6382.979118083465,22
1936,7182180,Manhattan,Washington Heights,Private room,82,1,6,0.1,2,334,6358.674369433554,669
1937,43691297,Brooklyn,Greenpoint,Entire home/apt,100,4,26,0.57,1,0,6372.790753596912,235
1938,44886301,Manhattan,Upper East Side,Private room,175,3,0,1.3770742181764792,2,0,6368.308646934897,6762
1939,156158778,Brooklyn,Park Slope,Entire home/apt,2626,1,0,1.3770742181764792,12,31,6378.619979971048,6762
1940,269865501,Brooklyn,Bushwick,Entire home/apt,280,2,0,1.3770742181764792,3,356,6375.499674817046,6762
1941,12247755,Manhattan,Upper West Side,Entire home/apt,150,14,3,0.98,1,0,6368.067602414695,42
1942,244361589,Manhattan,Theater District,Private room,100,1,156,58.5,9,299,6370.318364133375,1
1943,27831147,Manhattan,Lower East Side,Entire home/apt,585,2,1,1.0,1,97,6374.84084507932,8
1944,264708433,Manhattan,East Village,Entire home/apt,348,3,5,4.41,1,26,6373.671927292633,6
1945,608700,Brooklyn,Bedford-Stuyvesant,Entire home/apt,125,3,9,3.18,1,24,6376.167340452028,12
1946,260618374,Manhattan,Theater District,Private room,100,1,0,1.3770742181764792,13,362,6370.721940211736,6762
1947,12082653,Queens,Long Island City,Entire home/apt,225,1,1,0.02,1,0,6368.742296330937,1866
1948,53179388,Manhattan,Financial District,Entire home/apt,200,30,1,0.03,10,342,6376.500749798158,884
1949,5828974,Brooklyn,Williamsburg,Entire home/apt,150,6,2,0.04,1,0,6374.508783369539,726
1950,3526444,Brooklyn,Bedford-Stuyvesant,Entire home/apt,100,5,15,0.25,1,94,6377.605551654742,34
1951,20451969,Brooklyn,Bushwick,Private room,46,4,0,1.3770742181764792,1,0,6375.41365348717,6762
1952,3137237,Manhattan,Morningside Heights,Entire home/apt,175,1,1,0.16,1,0,6364.104341253544,190
1953,30719074,Manhattan,Theater District,Private room,80,7,0,1.3770742181764792,1,0,6370.256438468141,6762
1954,249069377,Manhattan,Greenwich Village,Private room,120,1,7,1.96,1,13,6373.104863348221,26
1955,4428742,Manhattan,Upper East Side,Private room,95,2,2,0.07,1,0,6368.591702031639,757
1956,8179855,Brooklyn,Flatbush,Entire home/apt,95,7,22,0.49,1,20,6382.346468450979,17
1957,61689461,Manhattan,Financial District,Private room,55,3,2,0.08,1,0,6376.6392777845385,711
1958,4277896,Brooklyn,Bedford-Stuyvesant,Private room,180,5,12,0.28,2,189,6377.031025933772,72
1959,102012893,Manhattan,Harlem,Entire home/apt,200,5,2,0.07,2,0,6364.314862003695,709
1960,47896181,Manhattan,Upper West Side,Private room,90,1,3,0.08,1,0,6365.283028271997,1099
1961,16437254,Brooklyn,Boerum Hill,Entire home/apt,165,30,3,0.06,21,339,6377.730279922013,138
1962,2027404,Brooklyn,Carroll Gardens,Entire home/apt,160,7,46,1.06,1,254,6378.81838749815,19
1963,137358866,Queens,Woodside,Private room,61,30,0,1.3770742181764792,103,123,6370.025840406821,6762
1964,31980952,Brooklyn,Williamsburg,Private room,50,3,2,0.05,1,0,6374.838878414084,1287
1965,11661229,Manhattan,Upper West Side,Entire home/apt,800,7,0,1.3770742181764792,1,0,6367.7195905539975,6762
1966,265171569,Brooklyn,Bedford-Stuyvesant,Entire home/apt,300,3,1,1.0,1,282,6376.780974444117,8
1967,13888072,Manhattan,Upper East Side,Entire home/apt,200,5,4,0.07,1,0,6367.822149257335,282
1968,11508018,Manhattan,Upper East Side,Entire home/apt,500,3,0,1.3770742181764792,1,0,6366.77780563317,6762
1969,271928929,Manhattan,Hell's Kitchen,Entire home/apt,75,1,4,4.0,1,98,6370.9956998818725,3
1970,37318968,Queens,Arverne,Entire home/apt,275,2,24,1.02,1,335,6383.556247295433,15
1971,33106693,Manhattan,Harlem,Entire home/apt,210,5,2,0.11,3,88,6362.7337585669275,331
1972,5867023,Manhattan,Midtown,Entire home/apt,145,2,146,1.94,1,148,6369.855703209068,29
1973,122714664,Queens,Middle Village,Entire home/apt,100,4,28,1.06,1,89,6372.700833040666,34
1974,4153591,Brooklyn,Prospect Heights,Entire home/apt,195,4,10,0.13,1,95,6378.4949873207215,114
1975,23269902,Brooklyn,Crown Heights,Private room,45,2,26,1.23,1,45,6378.650440070775,20
1976,10915812,Manhattan,Battery Park City,Entire home/apt,158,2,20,1.34,1,2,6376.145611420736,15
1977,2921109,Brooklyn,Bedford-Stuyvesant,Entire home/apt,104,2,31,1.69,1,166,6376.069305955052,32
1978,48832831,Manhattan,Upper West Side,Entire home/apt,200,2,3,0.1,1,0,6369.041034957002,932
1979,8161684,Brooklyn,Vinegar Hill,Entire home/apt,250,4,5,0.49,1,0,6376.340752125385,191
1980,201654234,Queens,Rockaway Beach,Entire home/apt,75,2,35,2.97,1,125,6384.276619911048,0
1981,173673660,Manhattan,Washington Heights,Private room,55,2,6,2.54,1,0,6360.314084071939,7
1982,5709606,Manhattan,Upper East Side,Entire home/apt,175,3,24,1.48,1,0,6368.197274684976,188
1983,4209540,Brooklyn,Williamsburg,Private room,55,3,26,0.68,1,1,6375.42431456198,53
1984,37091023,Brooklyn,Park Slope,Private room,100,1,1,0.02,1,0,6379.497128222615,1450
1985,34991003,Brooklyn,East Flatbush,Private room,35,3,19,0.47,3,272,6380.752599434162,289
1986,4040993,Manhattan,Chelsea,Entire home/apt,400,3,0,1.3770742181764792,1,0,6372.322254843381,6762
1987,37154382,Queens,Forest Hills,Entire home/apt,100,2,22,2.83,1,103,6372.116349819106,14
1988,18037301,Manhattan,West Village,Entire home/apt,4000,1,0,1.3770742181764792,1,173,6373.3058646933,6762
1989,51248093,Queens,Ditmars Steinway,Entire home/apt,250,1,0,1.3770742181764792,1,0,6366.67906662146,6762
1990,257676,Brooklyn,Flatbush,Private room,148,1,11,0.22,2,90,6380.7793199033495,185
1991,11035230,Manhattan,Hell's Kitchen,Entire home/apt,100,1,13,0.52,1,0,6370.8670008514855,141
1992,201822098,Brooklyn,Cypress Hills,Entire home/apt,120,2,31,2.59,1,99,6376.650983880421,30
1993,24232061,Manhattan,Upper East Side,Private room,112,10,38,0.78,3,157,6368.063445333467,55
1994,253906467,Manhattan,Hell's Kitchen,Shared room,85,1,12,4.09,9,349,6369.762160086886,11
1995,72542338,Brooklyn,Manhattan Beach,Private room,125,2,21,0.56,1,311,6388.395020460581,26
1996,23436595,Brooklyn,Greenpoint,Private room,61,1,5,3.06,2,138,6372.620730307594,23
1997,2737373,Manhattan,Chelsea,Entire home/apt,595,3,106,1.51,1,247,6371.480548759097,20
1998,70506872,Brooklyn,Bushwick,Private room,52,1,3,0.13,2,0,6375.434384765073,711
1999,10788865,Manhattan,Washington Heights,Entire home/apt,100,1,205,3.05,1,1,6361.1716548322975,8
2000,62925063,Brooklyn,Bushwick,Private room,50,1,3,0.36,2,342,6375.046652022241,52
2001,2308459,Manhattan,East Village,Private room,85,3,5,0.24,1,9,6373.582522802218,7
2002,219517861,Manhattan,Financial District,Entire home/apt,699,29,0,1.3770742181764792,327,341,6376.290591717476,6762
2003,55299396,Manhattan,Chinatown,Private room,275,2,6,2.28,1,85,6374.91528234791,29
2004,1427352,Brooklyn,Bedford-Stuyvesant,Private room,40,2,2,0.06,1,0,6376.009461419753,623
2005,243931948,Brooklyn,Williamsburg,Entire home/apt,179,2,2,0.47,1,2,6374.088868396794,43
2006,17292935,Bronx,Mott Haven,Private room,55,1,276,4.63,2,19,6363.29306418064,21
2007,34943243,Queens,Astoria,Private room,48,2,1,0.22,1,0,6367.9531147833995,138
2008,215259606,Manhattan,Hell's Kitchen,Entire home/apt,300,1,61,6.31,1,154,6369.644150122742,11
2009,37441611,Manhattan,Upper West Side,Entire home/apt,330,2,119,2.78,1,258,6367.254196881093,19
2010,252590512,Staten Island,New Brighton,Entire home/apt,249,2,8,2.58,1,241,6385.510486420683,16
2011,75014265,Brooklyn,Williamsburg,Private room,89,1,3,0.08,1,0,6374.913286533562,804
2012,5160639,Brooklyn,Bushwick,Entire home/apt,190,2,19,2.18,1,2,6374.418854896889,22
2013,34508000,Queens,Rego Park,Private room,40,1,6,0.79,1,0,6370.89492155576,213
2014,103049729,Queens,Sunnyside,Entire home/apt,78,2,4,0.44,1,0,6370.413828931545,218
2015,5073789,Brooklyn,Williamsburg,Entire home/apt,500,2,111,2.92,1,88,6373.784869578217,7
2016,161262280,Brooklyn,Park Slope,Entire home/apt,250,5,4,0.22,1,0,6379.20703890329,225
2017,178036911,Brooklyn,Bedford-Stuyvesant,Private room,50,1,5,5.0,2,359,6376.939808140108,3
2018,331658,Queens,Glendale,Entire home/apt,65,3,19,0.7,1,104,6374.6131083575765,6
2019,26440775,Queens,Forest Hills,Entire home/apt,115,30,12,0.47,1,66,6369.993761372435,386
2020,15681707,Brooklyn,Crown Heights,Entire home/apt,99,2,190,3.67,3,287,6377.412322795455,7
2021,22166460,Brooklyn,Williamsburg,Entire home/apt,170,4,4,2.55,1,188,6373.983536442839,7
2022,20718860,Queens,Astoria,Entire home/apt,99,3,0,1.3770742181764792,1,0,6367.946800897638,6762
2023,144705,Brooklyn,Kensington,Private room,40,1,1,0.03,1,0,6382.140289844441,1020
2024,745069,Manhattan,Harlem,Private room,75,3,30,0.35,3,322,6362.2947085063915,188
2025,13224803,Manhattan,Kips Bay,Entire home/apt,199,5,53,1.67,1,0,6371.691346563163,59
2026,2370614,Brooklyn,Williamsburg,Entire home/apt,308,2,22,0.55,1,109,6374.9277750977635,15
2027,26973868,Manhattan,Washington Heights,Entire home/apt,90,4,4,1.88,1,51,6360.2274428173705,8
2028,42389158,Brooklyn,Flatbush,Entire home/apt,85,2,168,4.22,1,246,6381.881194618642,2
2029,218883687,Brooklyn,East Flatbush,Shared room,50,1,8,3.0,2,365,6381.896384181952,8
2030,4262510,Manhattan,Morningside Heights,Private room,39,3,6,0.13,1,0,6363.786498883712,1262
2031,60126047,Queens,Jamaica,Private room,40,3,11,0.33,1,318,6374.317603441625,631
2032,27953420,Brooklyn,Bedford-Stuyvesant,Entire home/apt,110,1,0,1.3770742181764792,1,0,6377.0561737971775,6762
2033,15197115,Manhattan,West Village,Entire home/apt,500,2,3,1.55,1,5,6373.32985735156,37
2034,15518085,Manhattan,Lower East Side,Private room,110,14,2,0.03,1,0,6374.554586272069,1639
2035,22548091,Manhattan,Morningside Heights,Private room,107,6,12,0.47,2,251,6364.521561234031,186
2036,59959974,Queens,Astoria,Entire home/apt,180,4,41,2.22,1,120,6367.263735499357,3
2037,31553738,Brooklyn,Bedford-Stuyvesant,Private room,50,21,1,0.12,1,0,6375.4472992359215,258
2038,337159,Manhattan,East Village,Entire home/apt,121,2,6,0.09,1,156,6373.228973019514,306
2039,44682387,Brooklyn,Greenpoint,Private room,195,2,72,3.93,2,165,6372.787698382193,7
2040,31671247,Manhattan,East Harlem,Entire home/apt,140,2,17,1.24,1,7,6365.41339253126,106
2041,52616278,Brooklyn,Williamsburg,Entire home/apt,165,30,14,0.36,1,330,6373.878240655697,41
2042,221200420,Manhattan,Murray Hill,Entire home/apt,300,30,0,1.3770742181764792,23,358,6371.516103836626,6762
2043,19331457,Manhattan,Upper East Side,Private room,95,1,389,6.51,2,254,6367.6610295087585,7
2044,47219202,Manhattan,Harlem,Entire home/apt,199,2,15,0.58,1,54,6362.5063273051355,1
2045,23196609,Brooklyn,Bedford-Stuyvesant,Private room,40,2,8,1.76,2,14,6376.141471756761,29
2046,235305665,Manhattan,East Harlem,Private room,65,1,4,0.7,2,69,6365.973499403121,21
2047,77778146,Brooklyn,East Flatbush,Private room,95,1,20,0.58,8,189,6382.644443949066,307
2048,1158429,Brooklyn,Windsor Terrace,Entire home/apt,100,29,2,0.22,1,59,6381.573503310179,227
2049,81146418,Queens,Jamaica,Entire home/apt,80,2,13,2.36,1,87,6373.261183666175,23
2050,24559181,Manhattan,Upper East Side,Entire home/apt,200,1,15,0.69,3,351,6369.3904628119335,17
2051,108982711,Queens,Astoria,Entire home/apt,180,2,70,2.64,1,175,6368.767858552562,7
2052,22240717,Manhattan,East Village,Private room,199,1,0,1.3770742181764792,1,0,6373.622527783943,6762
2053,199696316,Brooklyn,Crown Heights,Entire home/apt,150,2,0,1.3770742181764792,1,6,6379.416688665092,6762
2054,25699447,Manhattan,Upper West Side,Entire home/apt,250,15,0,1.3770742181764792,1,23,6368.315502808402,6762
2055,87562955,Brooklyn,Bushwick,Private room,35,7,1,0.05,1,0,6375.0921489088905,642
